id_bien;Date mutation;Valeur fonciere;Commune;Code departement;id_codedep_codecom;Surface Carrez du 1er lot;Nombre de lots;Type local;Nombre pieces principales
19954;2020/05/07;2950000;NEUILLY-SUR-SEINE;92;92051;277,54;1;Appartement;8
19955;2020/05/07;1012500;MONTREUIL;93;93048;168,6;1;Appartement;4
19956;2020/05/07;135000;CACHAN;94;94016;50;2;Appartement;3
19957;2020/05/07;87500;CHAMPIGNY-SUR-MARNE;94;94017;64,22;2;Appartement;4
19958;2020/05/07;243000;CHEVILLY-LARUE;94;94021;65,53;1;Appartement;3
19959;2020/05/07;247800;CHOISY-LE-ROI;94;94022;58,86;1;Appartement;3
19960;2020/05/07;500000;FONTENAY-SOUS-BOIS;94;94033;130,06;1;Maison;5
19961;2020/05/07;643000;SAINT-MANDE;94;94067;72,52;2;Appartement;4
19962;2020/05/07;304000;SAINT-MAUR-DES-FOSSES;94;94068;60,31;2;Appartement;3
19963;2020/05/07;102400;VALENTON;94;94074;37,99;1;Appartement;2
19964;2020/05/07;829500;VINCENNES;94;94080;93,93;2;Appartement;4
19965;2020/05/07;199000;ARGENTEUIL;95;95018;74,44;1;Appartement;4
19966;2020/05/07;110000;BONNEUIL-EN-FRANCE;95;95088;42,58;1;Appartement;2
19967;2020/05/07;220000;DEUIL LA BARRE;95;95197;71,02;2;Appartement;3
19968;2020/05/07;203000;L'ISLE-ADAM;95;95313;56,22;2;Appartement;3
19969;2020/05/07;154000;PONTOISE;95;95500;44,38;1;Appartement;2
19970;2020/05/07;92000;ST OUEN L AUMONE;95;95572;43,18;1;Appartement;2
19971;2020/05/07;243300;VILLERON;95;95675;74,2;1;Appartement;3
19972;2020/05/07;109612;TROIS ILETS;972;972231;29,78;1;Appartement;2
19973;2020/05/08;880000;FONTENAY-SOUS-BOIS;94;94033;136,66;6;Maison;6
19974;2020/05/09;55000;AIRE-SUR-L'ADOUR;40;40001;75,45;2;Appartement;4
19975;2020/05/09;32250;GRANVILLE;50;50218;13,04;1;Appartement;1
19976;2020/05/09;88000;PARIS 11;75;75111;8,62;1;Appartement;1
19977;2020/05/09;270000;VERSAILLES;78;78646;36,77;2;Appartement;2
19978;2020/05/09;188438;BONNEUIL-SUR-MARNE;94;94011;45,2;1;Appartement;2
19979;2020/05/09;295000;VILLENEUVE-SAINT-GEORGES;94;94078;95;1;Maison;5
19980;2020/05/11;620000;SERGY;01;01401;105,12;3;Maison;4
19981;2020/05/11;90000;CHAUNY;02;02173;60,05;1;Appartement;3
19982;2020/05/11;51300;LE DEVOLUY;05;05139;30,72;1;Appartement;2
19983;2020/05/11;149500;ANTIBES;06;06004;35,07;1;Appartement;2
19984;2020/05/11;132500;ANTIBES;06;06004;36,39;1;Appartement;1
19985;2020/05/11;152000;LE CANNET;06;06030;39,48;2;Appartement;3
19986;2020/05/11;185150;LE CANNET;06;06030;62,64;2;Appartement;3
19987;2020/05/11;635000;MENTON;06;06083;77,6;1;Appartement;3
19988;2020/05/11;340000;MOUGINS;06;06085;79,55;1;Appartement;4
19989;2020/05/11;155550;NICE;06;06088;38,58;1;Appartement;2
19990;2020/05/11;455000;NICE;06;06088;89,5;2;Appartement;3
19991;2020/05/11;204900;SAINT-GEORGES-LES-BAINS;07;07240;89,8;2;Appartement;4
19992;2020/05/11;69250;SAINT-PERAY;07;07281;34,82;1;Appartement;2
19993;2020/05/11;47500;SEDAN;08;08409;81,83;1;Appartement;3
19994;2020/05/11;55230;AX-LES-THERMES;09;09032;28,37;2;Appartement;1
19995;2020/05/11;75000;SAINT JULIEN LES VILLAS;10;10343;77,3;2;Appartement;4
19996;2020/05/11;71750;CASTELNAUDARY;11;11076;56,74;1;Appartement;3
19997;2020/05/11;58900;FLEURY D AUDE;11;11145;22,05;1;Appartement;2
19998;2020/05/11;120000;GRUISSAN;11;11170;54,85;1;Maison;4
19999;2020/05/11;72200;NARBONNE;11;11262;34,8;1;Appartement;3
20000;2020/05/11;63000;PORT-LA-NOUVELLE;11;11266;22,29;1;Appartement;2
20001;2020/05/11;165000;ALLAUCH;13;13002;58,17;1;Appartement;2
20002;2020/05/11;192000;MARSEILLE 5EME;13;13205;95,1;2;Appartement;3
20003;2020/05/11;167000;MARSEILLE 12EME;13;13212;91,74;1;Appartement;5
20004;2020/05/11;225500;MARSEILLE 13EME;13;13213;72,66;1;Appartement;3
20005;2020/05/11;135000;DEAUVILLE;14;14220;35,44;2;Appartement;2
20006;2020/05/11;93300;ANGOULEME;16;16015;49,95;1;Appartement;2
20007;2020/05/11;148000;LA ROCHELLE;17;17300;32,36;2;Appartement;2
20008;2020/05/11;67900;BOURGES;18;18033;67,82;2;Appartement;4
20009;2020/05/11;86000;BRIVE LA GAILLARDE;19;19031;46,8;2;Appartement;2
20010;2020/05/11;75500;SAINTE FEREOLE;19;19202;69,52;1;Appartement;4
20011;2020/05/11;175000;FREHEL;22;22179;58,57;1;Appartement;3
20012;2020/05/11;150800;PONTARLIER;25;25462;63,01;2;Appartement;3
20013;2020/05/11;130000;PORTES LES VALENCE;26;26252;55,05;1;Appartement;3
20014;2020/05/11;142200;VALENCE;26;26362;73,52;2;Appartement;4
20015;2020/05/11;56500;VALENCE;26;26362;31,63;2;Appartement;1
20016;2020/05/11;97500;LUCE;28;28218;60,75;2;Appartement;3
20017;2020/05/11;146000;GROSSETO-PRUGNA;2A;2A130;46,86;1;Appartement;3
20018;2020/05/11;85000;AUBORD;30;30020;53,88;1;Appartement;2
20019;2020/05/11;122900;NIMES;30;30189;56,9;1;Appartement;2
20020;2020/05/11;170000;NIMES;30;30189;82,82;1;Appartement;3
20021;2020/05/11;156000;TOULOUSE;31;31555;42,68;1;Appartement;2
20022;2020/05/11;399000;TOULOUSE;31;31555;75,7;1;Appartement;4
20023;2020/05/11;108500;L UNION;31;31561;44,09;1;Appartement;2
20024;2020/05/11;259100;ANDERNOS-LES-BAINS;33;33005;53,75;1;Appartement;2
20025;2020/05/11;210000;AUDENGE;33;33019;82,55;1;Maison;4
20026;2020/05/11;135250;BORDEAUX;33;33063;27,58;1;Appartement;2
20027;2020/05/11;304000;GRADIGNAN;33;33192;110,61;2;Appartement;5
20028;2020/05/11;149000;GUJAN MESTRAS;33;33199;38,51;1;Appartement;2
20029;2020/05/11;61000;LIBOURNE;33;33243;63,08;1;Appartement;3
20030;2020/05/11;355000;MERIGNAC;33;33281;102,01;1;Maison;4
20031;2020/05/11;90500;SAINT LAURENT MEDOC;33;33424;48,68;1;Appartement;2
20032;2020/05/11;136000;SOULAC-SUR-MER;33;33514;48,99;1;Maison;4
20033;2020/05/11;328571;TALENCE;33;33522;107,55;1;Maison;6
20034;2020/05/11;72000;BEZIERS;34;34032;84,67;2;Appartement;4
20035;2020/05/11;180388;CASTELNAU LE LEZ;34;34057;69,68;1;Appartement;4
20036;2020/05/11;115500;MONTPELLIER;34;34172;52,87;1;Appartement;2
20037;2020/05/11;83000;POUSSAN;34;34213;45,18;1;Appartement;2
20038;2020/05/11;134480;ENTRE-VIGNES;34;34246;52,4;1;Appartement;3
20039;2020/05/11;75100;VALRAS-PLAGE;34;34324;30,3;1;Appartement;2
20040;2020/05/11;132000;SAINT-MALO;35;35288;27,6;2;Appartement;1
20041;2020/05/11;166800;SAINT-MELOIR-DES-ONDES;35;35299;90,63;1;Appartement;3
20042;2020/05/11;75500;TOURS;37;37261;43,47;2;Appartement;2
20043;2020/05/11;66000;TOURS;37;37261;31,92;1;Appartement;1
20044;2020/05/11;42000;ECHIROLLES;38;38151;20,35;1;Appartement;1
20045;2020/05/11;220000;GRENOBLE;38;38185;91,58;1;Appartement;3
20046;2020/05/11;426000;GRENOBLE;38;38185;150,06;1;Appartement;5
20047;2020/05/11;295000;GRENOBLE;38;38185;108,05;2;Appartement;4
20048;2020/05/11;350000;GRENOBLE;38;38185;94,17;1;Appartement;3
20049;2020/05/11;254700;SAINT-EGREVE;38;38382;106,05;2;Appartement;5
20050;2020/05/11;219000;SAINT-MARCELLIN;38;38416;90,59;2;Appartement;3
20051;2020/05/11;122000;SAINT-MARTIN-D'HERES;38;38421;49,22;1;Appartement;2
20052;2020/05/11;145000;SAINT-MARTIN-D'HERES;38;38421;44,94;1;Appartement;2
20053;2020/05/11;86000;BISCARROSSE;40;40046;35,11;1;Appartement;2
20054;2020/05/11;201265;CAPBRETON;40;40065;43,92;1;Appartement;2
20055;2020/05/11;145800;SOUSTONS;40;40310;34,07;1;Appartement;3
20056;2020/05/11;230000;TARNOS;40;40312;75,92;3;Appartement;3
