Id_transaction;Surface Carrez du 1er lot;Nombre de lots;Type local;Nombre pieces principales
936;68,01;1;Appartement;3
937;61,54;1;Appartement;2
938;128,22;1;Appartement;4
939;71,79;1;Appartement;3
940;35,57;1;Appartement;2
941;71,73;1;Appartement;3
942;95,87;1;Maison;4
943;19;2;Appartement;2
944;84,77;1;Appartement;4
945;25,53;1;Appartement;1
946;45,59;1;Appartement;2
947;37,43;1;Appartement;1
948;120,99;1;Appartement;6
949;28,44;1;Appartement;2
950;63,1;2;Appartement;3
951;49,26;1;Appartement;3
952;68,55;2;Appartement;4
953;153,37;2;Appartement;6
954;62,1;1;Appartement;3
955;28,47;1;Appartement;1
956;150,95;2;Appartement;5
957;88,98;2;Appartement;3
958;78,2;2;Appartement;4
959;97,9;2;Appartement;5
960;35,68;1;Appartement;2
961;65,47;1;Maison;6
962;72,87;3;Appartement;3
963;179,73;2;Appartement;3
964;56,23;3;Maison;2
965;57,69;2;Appartement;3
966;47;1;Appartement;3
967;187,1;3;Appartement;5
968;72,5;2;Appartement;3
969;107,8;2;Appartement;4
970;34,35;1;Appartement;2
971;48,21;1;Appartement;2
972;84,09;1;Appartement;4
973;62;1;Appartement;2
974;32,19;1;Appartement;2
975;88,14;1;Appartement;4
976;206,78;2;Maison;3
977;71,6;1;Appartement;3
978;140,2;1;Appartement;6
979;33,53;1;Appartement;2
980;73,39;1;Appartement;4
981;26,56;1;Appartement;1
982;53,63;2;Appartement;2
983;47,44;2;Appartement;3
984;131,26;1;Appartement;6
985;21,64;3;Appartement;1
986;24,56;1;Appartement;2
987;61,41;2;Appartement;2
988;27,83;1;Appartement;1
989;83,62;1;Appartement;2
990;21,75;1;Appartement;1
991;56,08;1;Appartement;3
992;45,6;1;Appartement;2
993;83,13;1;Appartement;4
994;119,1;2;Appartement;5
995;50,67;2;Appartement;3
996;20,52;1;Appartement;2
997;65,62;2;Appartement;4
998;38,89;1;Appartement;2
999;31,03;1;Appartement;1
1000;39,1;1;Appartement;2
1001;22,77;2;Appartement;1
1002;145,22;2;Appartement;4
1003;78,96;1;Appartement;4
1004;56,64;3;Appartement;4
1005;90,13;2;Appartement;3
1006;23,57;2;Appartement;1
1007;17,07;1;Appartement;2
1008;29,92;2;Appartement;2
1009;54,15;2;Appartement;3
1010;59,72;1;Appartement;2
1011;12,46;1;Appartement;1
1012;58,12;2;Appartement;3
1013;36,24;2;Appartement;2
1014;64,43;5;Appartement;3
1015;9,19;1;Appartement;1
1016;17,13;1;Appartement;1
1017;18,98;1;Appartement;1
1018;42,95;1;Appartement;3
1019;7,93;1;Appartement;1
1020;53,66;3;Appartement;2
1021;69;2;Appartement;3
1022;33,73;3;Appartement;2
1023;34,87;1;Appartement;1
1024;69,4;1;Maison;3
1025;67,54;2;Appartement;3
1026;41,61;1;Appartement;2
1027;33,15;4;Appartement;2
1028;75,4;1;Appartement;4
1029;31,37;2;Appartement;1
1030;25,28;2;Appartement;1
1031;66,85;1;Appartement;4
1032;43;1;Appartement;2
1033;79,49;1;Appartement;4
1034;66,36;1;Appartement;3
1035;14,4;1;Appartement;1
1036;76,8;1;Appartement;3
1037;85,19;1;Appartement;1
1038;61,22;1;Appartement;2
1039;21,11;1;Appartement;1
1040;78,71;4;Maison;5
1041;50,64;2;Appartement;2
1042;126,73;1;Appartement;4
1043;89,67;2;Appartement;5
1044;48,51;1;Appartement;2
1045;52,04;1;Appartement;2
1046;53,78;2;Appartement;2
1047;33,12;2;Appartement;1
1048;20,69;1;Appartement;1
1049;86,68;1;Maison;4
1050;71,48;1;Appartement;2
1051;60,15;1;Appartement;3
1052;30,66;2;Appartement;1
1053;82;1;Appartement;2
1054;38,23;1;Appartement;2
1055;49,98;2;Appartement;2
1056;64,53;1;Appartement;3
1057;15,8;1;Appartement;1
1058;31,17;1;Appartement;2
1059;63,2;2;Appartement;3
1060;40,64;1;Appartement;2
1061;47,71;1;Maison;2
1062;26,54;1;Appartement;1
1063;65,02;1;Appartement;3
1064;66,83;3;Appartement;4
1065;136,51;4;Appartement;5
1066;62,24;1;Appartement;3
1067;74,55;2;Appartement;4
1068;32,34;1;Appartement;2
1069;37,38;1;Appartement;2
1070;65,55;1;Appartement;3
1071;17,11;1;Appartement;1
1072;74,1;1;Appartement;4
1073;73,01;2;Appartement;4
1074;57,82;2;Appartement;3
1075;36,03;2;Appartement;2
1076;60,34;1;Appartement;2
1077;20,17;1;Appartement;1
1078;55,15;2;Appartement;3
1079;33,91;1;Appartement;1
1080;30,62;1;Appartement;2
1081;56,89;1;Appartement;2
1082;83,21;1;Appartement;4
1083;76,68;3;Appartement;3
1084;27,52;1;Appartement;2
1085;84,02;2;Appartement;3
1086;91,9;2;Appartement;4
1087;94,65;2;Appartement;4
1088;42,05;2;Appartement;2
1089;94,45;1;Maison;4
1090;65,63;1;Appartement;4
1091;59,2;1;Appartement;3
1092;38,71;3;Appartement;2
1093;17,15;1;Appartement;1
1094;68,38;2;Appartement;4
1095;65,18;1;Appartement;3
1096;64,77;1;Appartement;3
1097;47,42;2;Appartement;3
1098;66,11;1;Appartement;3
1099;50,8;1;Appartement;3
1100;69,3;1;Appartement;4
1101;67,48;1;Appartement;3
1102;117;1;Appartement;6
1103;27,5;2;Appartement;2
1104;28,73;1;Appartement;2
1105;59,6;1;Appartement;3
1106;37,87;2;Appartement;1
1107;19,13;1;Appartement;1
1108;119,02;1;Maison;4
1109;52,03;1;Appartement;3
1110;21,8;1;Appartement;1
1111;70,46;2;Appartement;2
1112;68,04;2;Appartement;4
1113;48,12;1;Appartement;3
1114;64,46;2;Appartement;4
1115;111,65;4;Appartement;2
1116;86,84;1;Maison;5
1117;83,63;2;Appartement;4
1118;69,02;2;Appartement;3
1119;90,7;1;Maison;5
1120;59,61;1;Appartement;3
1121;84,58;1;Appartement;4
1122;31,95;1;Appartement;1
1123;120,5;1;Maison;5
1124;39,97;3;Appartement;2
1125;142,98;2;Appartement;5
1126;29,74;1;Appartement;1
1127;51,17;2;Appartement;3
1128;26,45;1;Appartement;1
1129;40,33;1;Appartement;1
1130;52,73;1;Appartement;2
1131;71,56;1;Appartement;4
1132;100,21;1;Maison;3
1133;96,39;1;Maison;5
1134;34,31;3;Appartement;2
1135;56,45;1;Appartement;2
1136;78,45;2;Appartement;4
1137;34,04;1;Appartement;1
1138;55,44;2;Appartement;2
1139;31,43;1;Appartement;2
1140;66,2;1;Appartement;3
1141;43,89;1;Appartement;3
1142;48,68;1;Appartement;2
1143;27,59;1;Appartement;1
1144;31,99;1;Appartement;3
1145;100,55;1;Appartement;4
1146;28,27;1;Maison;3
1147;59,1;1;Appartement;3
1148;50;1;Appartement;2
1149;37,57;1;Appartement;3
1150;20,23;1;Appartement;1
1151;20,13;1;Appartement;2
1152;24,52;1;Maison;3
1153;58,01;1;Appartement;3
1154;35,63;1;Appartement;2
1155;58,26;1;Appartement;3
1156;140,1;1;Appartement;4
1157;16,87;1;Appartement;2
1158;51,66;2;Appartement;3
1159;62,24;1;Appartement;3
1160;39,78;1;Appartement;2
1161;29,22;1;Appartement;1
1162;59,66;1;Appartement;3
1163;41,78;1;Appartement;2
1164;34,36;1;Appartement;3
1165;64,28;2;Appartement;4
1166;58;2;Appartement;3
1167;81,7;1;Appartement;4
1168;95,65;1;Maison;6
1169;61,23;2;Appartement;4
1170;80,67;2;Appartement;4
1171;33,51;1;Appartement;2
1172;74,13;2;Appartement;4
1173;50,83;1;Appartement;2
1174;29,02;2;Appartement;1
1175;24,82;1;Appartement;1
1176;90;1;Appartement;5
1177;38,2;1;Maison;3
1178;70,05;1;Appartement;3
1179;35,83;1;Appartement;2
1180;141,89;1;Appartement;3
1181;36,21;2;Appartement;2
1182;69,14;1;Appartement;2
1183;36,08;1;Appartement;2
1184;60,07;1;Appartement;4
1185;85,56;2;Appartement;3
1186;54,53;1;Appartement;2
1187;12,57;1;Appartement;1
1188;46,99;1;Appartement;2
1189;52,43;1;Appartement;1
1190;27,42;1;Appartement;2
1191;42,31;2;Appartement;2
1192;39,53;1;Appartement;2
1193;65;1;Appartement;3
1194;45,56;1;Appartement;2
1195;55,46;1;Appartement;2
1196;62,05;1;Appartement;3
1197;82,19;1;Appartement;5
1198;21,93;1;Appartement;1
1199;22,39;1;Appartement;2
1200;62,8;1;Appartement;3
1201;32,57;2;Appartement;1
1202;71,34;1;Maison;3
1203;48,03;1;Appartement;2
1204;20,67;1;Appartement;1
1205;78,4;1;Appartement;4
1206;30,37;1;Appartement;2
1207;18,92;1;Appartement;1
1208;16,03;1;Appartement;1
1209;21,63;1;Appartement;1
1210;19,97;1;Appartement;1
1211;38,59;1;Appartement;2
1212;78,95;2;Appartement;5
1213;25,04;3;Appartement;1
1214;47,05;1;Appartement;3
1215;90,27;1;Maison;4
1216;40,2;1;Maison;3
1217;58,53;2;Appartement;3
1218;91;1;Appartement;4
1219;43,1;1;Maison;3
1220;48,51;1;Appartement;3
1221;40,67;1;Maison;2
1222;28,87;1;Appartement;2
1223;80,7;1;Maison;4
1224;76,45;2;Appartement;4
1225;58,58;4;Appartement;3
1226;29,49;1;Appartement;1
1227;48,3;1;Appartement;3
1228;79,09;1;Appartement;3
1229;46,4;1;Appartement;2
1230;55;1;Appartement;2
1231;33,55;1;Appartement;2
1232;59,14;1;Appartement;2
1233;76,73;2;Appartement;4
1234;21,15;1;Appartement;1
1235;71,48;1;Appartement;1
1236;47,14;1;Appartement;2
1237;75,44;2;Appartement;4
1238;61,93;3;Appartement;3
1239;95,73;2;Appartement;4
1240;83,79;1;Appartement;4
1241;45,93;2;Appartement;3
1242;78;1;Appartement;4
1243;85,96;1;Appartement;4
1244;66,07;2;Appartement;4
1245;149,55;2;Appartement;5
1246;57,96;1;Appartement;3
1247;49,19;1;Appartement;3
1248;37,83;1;Appartement;2
1249;56,8;2;Appartement;2
1250;30,09;1;Appartement;2
1251;64,27;1;Appartement;3
1252;68,7;3;Maison;3
1253;46,05;1;Appartement;3
1254;45,77;2;Appartement;2
1255;31,76;1;Appartement;1
1256;62,09;1;Appartement;4
1257;32,8;1;Appartement;1
1258;30,07;2;Appartement;1
1259;79,74;1;Maison;5
1260;94,5;1;Maison;3
1261;154,9;1;Appartement;2
1262;54,4;2;Appartement;3
1263;59,53;1;Appartement;2
1264;27,65;1;Appartement;2
1265;30,07;1;Maison;2
1266;33,23;1;Appartement;2
1267;44,87;4;Appartement;6
1268;71,57;1;Appartement;3
1269;9,74;1;Appartement;1
1270;71,74;1;Appartement;3
1271;70,95;3;Appartement;3
1272;55,46;1;Appartement;2
1273;34,6;1;Appartement;2
1274;45,25;2;Appartement;2
1275;76,2;1;Appartement;4
1276;42,21;1;Appartement;2
1277;24;1;Appartement;2
1278;71,95;2;Appartement;2
1279;17,66;1;Appartement;1
1280;57,03;1;Appartement;2
1281;38,54;1;Appartement;1
1282;84,26;1;Appartement;4
1283;37,18;1;Appartement;1
1284;57,48;1;Appartement;3
1285;43,1;1;Appartement;2
1286;87,7;2;Appartement;4
1287;84,23;2;Appartement;4
1288;114,88;1;Maison;4
1289;197,65;4;Appartement;3
1290;80,21;1;Maison;4
1291;82;2;Appartement;4
1292;60,04;1;Appartement;3
1293;66,13;4;Appartement;3
1294;45,51;1;Appartement;1
1295;42,04;1;Appartement;2
1296;25;3;Appartement;1
1297;52,45;2;Appartement;3
1298;47,73;1;Appartement;2
1299;41,76;1;Appartement;2
1300;92,72;1;Appartement;5
1301;99,68;2;Appartement;4
1302;40,32;1;Appartement;3
1303;28,14;1;Appartement;2
1304;67,06;2;Appartement;4
1305;23;1;Appartement;1
1306;35,4;2;Appartement;1
1307;41,19;1;Appartement;1
1308;23,05;1;Appartement;1
1309;18,47;1;Appartement;1
1310;50,74;1;Appartement;2
1311;43,38;1;Appartement;2
1312;75,21;1;Appartement;3
1313;29,92;2;Appartement;1
1314;58,52;1;Appartement;3
1315;25,1;2;Appartement;2
1316;15,25;1;Appartement;1
1317;9,85;1;Appartement;1
1318;24,19;1;Appartement;2
1319;8,2;1;Appartement;2
1320;26,81;1;Appartement;1
1321;82,44;1;Appartement;3
1322;115;2;Appartement;3
1323;57,93;1;Appartement;1
1324;171,58;2;Appartement;6
1325;28,4;1;Appartement;1
1326;43,51;1;Appartement;2
1327;50,82;1;Appartement;1
1328;108,6;1;Appartement;4
1329;51,51;2;Appartement;3
1330;47,03;2;Appartement;3
1331;16,58;2;Appartement;1
1332;23,35;1;Appartement;2
1333;66,09;1;Appartement;2
1334;76,42;2;Appartement;3
1335;27,37;1;Appartement;2
1336;52,2;2;Appartement;3
1337;84,12;1;Appartement;4
1338;43,32;2;Appartement;3
1339;31,82;1;Appartement;2
1340;23,16;1;Appartement;1
1341;23,68;2;Appartement;1
1342;60,45;1;Appartement;2
1343;27,03;1;Appartement;2
1344;52,54;1;Appartement;3
1345;62,82;2;Appartement;3
1346;21,42;1;Appartement;2
1347;32,7;1;Appartement;2
1348;94,68;1;Appartement;3
1349;74,78;1;Appartement;3
1350;34,8;2;Appartement;1
1351;54,4;1;Appartement;2
1352;75,49;2;Appartement;3
1353;14,01;1;Appartement;1
1354;30,67;2;Appartement;2
1355;8,25;1;Appartement;1
1356;33,5;1;Appartement;2
1357;27,03;1;Appartement;2
1358;81,86;2;Appartement;4
1359;22,2;1;Appartement;1
1360;22,34;1;Appartement;1
1361;46,82;2;Appartement;3
1362;28,81;2;Appartement;2
1363;26,12;1;Appartement;1
1364;30,69;1;Appartement;2
1365;34,89;2;Appartement;2
1366;39,63;2;Appartement;2
1367;52,53;3;Appartement;3
1368;94;1;Appartement;4
1369;75,83;3;Appartement;4
1370;66,85;2;Appartement;5
1371;30,32;1;Appartement;1
1372;35,85;1;Appartement;2
1373;47,6;1;Appartement;3
1374;46,54;1;Appartement;2
1375;69,3;1;Appartement;3
1376;21,04;1;Appartement;2
1377;67,04;2;Appartement;3
1378;41,88;5;Appartement;2
1379;55,8;1;Appartement;3
1380;97,68;1;Maison;4
1381;63,08;1;Appartement;3
1382;91,01;1;Maison;5
1383;63,4;3;Maison;3
1384;109,02;1;Maison;4
1385;47,83;1;Appartement;2
1386;48,89;2;Appartement;2
1387;24,2;1;Appartement;1
1388;60,92;1;Appartement;3
1389;41,51;2;Appartement;1
1390;46,07;2;Appartement;2
1391;44,4;2;Appartement;3
1392;44,43;1;Appartement;2
1393;21,4;1;Appartement;1
1394;75,26;1;Appartement;3
1395;37,89;1;Appartement;2
1396;27,42;2;Appartement;1
1397;81,16;2;Appartement;5
1398;27,44;2;Appartement;1
1399;38,41;1;Appartement;1
1400;65,6;1;Appartement;3
1401;80,03;2;Appartement;4
1402;71,85;2;Appartement;2
1403;44,39;1;Appartement;2
1404;59,62;1;Appartement;3
1405;64,47;2;Appartement;3
1406;24,04;1;Appartement;1
1407;141;1;Maison;4
1408;45,1;1;Appartement;2
1409;32,71;3;Appartement;2
1410;55,62;1;Appartement;3
1411;36,22;1;Appartement;2
1412;23,04;2;Appartement;2
1413;56,34;1;Appartement;2
1414;26,1;1;Appartement;1
1415;39;1;Appartement;3
1416;66,83;3;Appartement;3
1417;43,14;1;Appartement;3
1418;78,9;1;Appartement;4
1419;83,43;1;Appartement;3
1420;76,03;2;Appartement;4
1421;30,59;2;Appartement;1
1422;45,35;1;Appartement;2
1423;30,06;1;Appartement;2
1424;23,69;1;Maison;2
1425;44,73;2;Appartement;2
1426;19,57;1;Appartement;1
1427;33,76;1;Appartement;2
1428;34,47;1;Appartement;1
1429;22,29;1;Appartement;1
1430;81,8;1;Appartement;5
1431;21,07;4;Appartement;2
1432;68,69;2;Appartement;3
1433;31,98;2;Appartement;1
1434;77,77;1;Appartement;4
1435;98,96;1;Maison;4
1436;80,58;1;Appartement;4
1437;61,9;1;Appartement;3
1438;54,08;2;Appartement;3
1439;39,22;2;Appartement;2
1440;20,09;1;Appartement;1
1441;88,92;2;Appartement;5
1442;85,93;1;Maison;4
1443;83,52;2;Appartement;5
1444;61,14;1;Appartement;2
1445;79,13;1;Maison;4
1446;78,1;1;Appartement;3
1447;44,63;2;Appartement;2
1448;21;2;Appartement;1
1449;64,26;3;Appartement;3
1450;18,49;1;Appartement;1
1451;35,11;1;Appartement;2
1452;54,43;2;Appartement;3
1453;36,5;1;Appartement;2
1454;38,29;1;Appartement;2
1455;78,63;2;Appartement;4
1456;100;1;Maison;4
1457;62,78;2;Appartement;3
1458;38,2;1;Appartement;2
1459;79,9;2;Appartement;3
1460;71,7;2;Appartement;3
1461;82,24;2;Appartement;4
1462;11,08;1;Appartement;1
1463;85,65;1;Appartement;4
1464;81,17;2;Appartement;4
1465;52,56;1;Appartement;3
1466;35,02;2;Appartement;2
1467;40,9;1;Appartement;3
1468;61,52;1;Appartement;3
1469;32,61;2;Appartement;2
1470;38,53;2;Appartement;2
1471;79,49;1;Appartement;3
1472;24,57;1;Appartement;1
1473;86,97;1;Appartement;4
1474;37,25;1;Appartement;1
1475;61,05;2;Appartement;3
1476;37,92;2;Appartement;2
1477;75,42;1;Appartement;4
1478;66,8;2;Appartement;2
1479;70,4;2;Appartement;3
1480;39,04;2;Appartement;2
1481;27,65;1;Appartement;2
1482;57,7;1;Appartement;3
1483;29,17;1;Appartement;1
1484;83,76;2;Appartement;4
1485;71,8;2;Appartement;4
1486;12,52;1;Appartement;1
1487;66;1;Appartement;3
1488;86,78;1;Maison;5
1489;29,26;1;Appartement;3
1490;75,91;2;Appartement;4
1491;71,35;2;Appartement;3
1492;68,44;1;Appartement;3
1493;42,43;1;Appartement;2
1494;32,72;2;Appartement;1
1495;49,34;2;Appartement;2
1496;56,36;3;Appartement;3
1497;76,92;1;Maison;3
1498;17,54;1;Appartement;1
1499;36,88;2;Appartement;2
1500;48,57;2;Appartement;2
1501;34,55;1;Appartement;2
1502;63,4;1;Appartement;3
1503;28,8;2;Appartement;2
1504;53,73;2;Appartement;3
1505;34,07;1;Appartement;2
1506;87,78;2;Appartement;3
1507;65,95;1;Appartement;3
1508;110,59;1;Maison;5
1509;49,72;2;Appartement;3
1510;53,95;2;Appartement;3
1511;62,41;2;Appartement;3
1512;31,75;2;Appartement;1
1513;45,71;2;Appartement;2
1514;39,95;1;Appartement;2
1515;42,6;1;Maison;2
1516;41,8;1;Appartement;2
1517;27,4;2;Appartement;2
1518;42;1;Maison;2
1519;75,15;2;Appartement;4
1520;58,39;2;Appartement;3
1521;68,08;1;Appartement;3
1522;101,31;2;Appartement;6
1523;117,15;2;Appartement;3
1524;71,98;1;Appartement;3
1525;38,7;1;Appartement;2
1526;117,98;1;Maison;5
1527;60,75;1;Appartement;3
1528;58,8;1;Appartement;3
1529;34,2;1;Appartement;2
1530;24,74;1;Appartement;1
1531;48,35;1;Appartement;2
1532;27;1;Appartement;2
1533;98,23;1;Appartement;4
1534;42,17;1;Maison;3
1535;43,12;1;Appartement;1
1536;64,12;1;Appartement;3
1537;62,74;2;Appartement;4
1538;24,11;1;Appartement;2
1539;72,99;2;Appartement;3
1540;35;1;Appartement;2
1541;43,44;1;Appartement;2
1542;118,6;3;Appartement;4
1543;67,44;1;Maison;8
1544;45,97;1;Appartement;2
1545;41,9;1;Appartement;2
1546;95,67;2;Appartement;4
1547;53;1;Appartement;2
1548;35,93;1;Appartement;1
1549;38,77;1;Appartement;2
1550;16,76;1;Appartement;1
1551;48,7;1;Appartement;1
1552;22,85;1;Appartement;1
1553;26,91;1;Appartement;2
1554;42,26;1;Appartement;2
1555;59,9;1;Appartement;3
1556;24,05;3;Maison;3
1557;73,9;1;Appartement;3
1558;48,22;1;Appartement;3
1559;37,22;1;Maison;1
1560;21;1;Appartement;1
1561;44;1;Appartement;2
1562;40,84;2;Appartement;2
1563;28,37;1;Appartement;2
1564;71;5;Maison;4
1565;38,18;2;Appartement;3
1566;25,76;1;Appartement;1
1567;75,68;1;Appartement;3
1568;40,5;1;Appartement;2
1569;79,06;1;Appartement;3
1570;72,75;2;Appartement;4
1571;91,23;3;Appartement;4
1572;72,25;2;Appartement;4
1573;19,23;1;Appartement;1
1574;43,42;1;Appartement;2
1575;69,24;1;Appartement;3
1576;18,36;1;Appartement;1
1577;30,18;1;Appartement;3
1578;38,95;1;Maison;2
1579;56,01;1;Appartement;3
1580;69,87;1;Appartement;3
1581;104,5;2;Appartement;5
1582;36,39;1;Appartement;1
1583;47,9;1;Appartement;2
1584;88,3;2;Appartement;2
1585;114,69;1;Appartement;3
1586;40,84;2;Appartement;2
1587;82,41;1;Appartement;3
1588;39,88;1;Appartement;2
1589;40,03;1;Appartement;3
1590;18,48;1;Appartement;1
1591;61,25;1;Appartement;3
1592;80,28;2;Appartement;3
1593;31,97;1;Appartement;2
1594;71,56;1;Appartement;3
1595;92,88;1;Appartement;4
1596;68,78;2;Appartement;3
1597;48,8;2;Appartement;2
1598;52,82;1;Maison;3
1599;89,58;1;Appartement;4
1600;48,97;2;Appartement;3
1601;77,01;2;Maison;3
1602;79,55;1;Maison;4
1603;36,6;1;Appartement;2
1604;35,87;1;Appartement;1
1605;76,19;1;Appartement;3
1606;78,63;1;Maison;4
1607;44;1;Appartement;4
1608;58,01;2;Appartement;2
1609;44,04;1;Appartement;2
1610;24,64;2;Appartement;1
1611;35,23;1;Appartement;2
1612;28,15;1;Appartement;2
1613;131,37;1;Appartement;5
1614;43,01;1;Appartement;2
1615;66,51;2;Appartement;3
1616;24,01;1;Appartement;1
1617;67,5;1;Appartement;3
1618;53,39;2;Appartement;3
1619;89,25;1;Appartement;5
1620;55,03;1;Appartement;2
1621;111,7;1;Appartement;4
1622;81,9;1;Appartement;4
1623;64,7;2;Appartement;4
1624;25,84;2;Appartement;1
1625;122,85;1;Appartement;1
1626;23,42;1;Appartement;2
1627;49,23;3;Appartement;2
1628;140;1;Maison;6
1629;63,37;1;Appartement;4
1630;64,82;1;Appartement;3
1631;48,49;1;Appartement;3
1632;35,78;1;Appartement;2
1633;18,1;1;Appartement;1
1634;100,78;1;Maison;5
1635;63,38;3;Appartement;3
1636;36,7;1;Appartement;2
1637;30,83;2;Appartement;1
1638;153,34;1;Maison;5
1639;31,93;2;Appartement;1
1640;116,63;1;Appartement;4
1641;70,03;1;Maison;3
1642;65,15;2;Appartement;3
1643;32,54;1;Appartement;1
1644;107,98;1;Appartement;5
1645;399,04;1;Maison;7
1646;81,1;2;Appartement;4
1647;38,2;1;Appartement;2
1648;44,95;1;Appartement;3
1649;68,83;1;Appartement;3
1650;109,26;3;Appartement;3
1651;72,86;1;Appartement;4
1652;65,39;1;Appartement;3
1653;71,3;1;Appartement;2
1654;35,86;2;Appartement;2
1655;31,78;1;Appartement;2
1656;59,18;2;Appartement;2
1657;49,36;1;Appartement;2
1658;105,72;1;Maison;6
1659;53,29;1;Appartement;3
1660;98,55;1;Appartement;3
1661;85,87;1;Maison;3
1662;134,1;1;Maison;4
1663;69,04;2;Appartement;4
1664;60,95;2;Appartement;3
1665;81,58;1;Appartement;2
1666;16,5;1;Appartement;1
1667;85,09;1;Appartement;2
1668;23,59;1;Appartement;2
1669;53,14;1;Appartement;2
1670;30,04;1;Appartement;1
1671;204,47;4;Appartement;5
1672;31,4;1;Appartement;1
1673;35,37;1;Appartement;1
1674;71,69;5;Appartement;3
1675;27,15;1;Appartement;2
1676;23,95;1;Appartement;1
1677;197,92;1;Appartement;6
1678;23,01;1;Appartement;1
1679;61,03;2;Appartement;2
1680;74,29;2;Appartement;3
1681;65,43;2;Appartement;2
1682;46,58;2;Appartement;3
