Codedep_com;COM;PTOT;
65024;Argelès-Bagnères;108;
65025;Argelès-Gazost;3081;
65026;Aries-Espénan;75;
65028;Arné;211;
65029;Arras-en-Lavedan;493;
65031;Arreau;819;
65032;Arrens-Marsous;720;
65033;Arrodets-ez-Angles;116;
65034;Arrodets;19;
65035;Artagnan;530;
65036;Artalens-Souin;135;
65037;Artiguemy;89;
65038;Artigues;15;
65039;Aspin-Aure;40;
65040;Aspin-en-Lavedan;324;
65041;Asque;126;
65042;Asté;587;
65043;Astugue;270;
65044;Aubarède;304;
65045;Aucun;239;
65046;Aulon;96;
65047;Aureilhan;8087;
65048;Aurensan;799;
65049;Auriébat;244;
65050;Avajan;81;
65051;Aventignan;215;
65052;Averan;66;
65053;Aveux;43;
65054;Avezac-Prat-Lahitte;618;
65055;Ayros-Arbouix;346;
65056;Ayzac-Ost;466;
65057;Azereix;1001;
65058;Azet;145;
65059;Bagnères-de-Bigorre;7368;
65060;Banios;63;
65061;Barbachen;51;
65062;Barbazan-Debat;3574;
65063;Barbazan-Dessus;175;
65064;Bareilles;50;
65065;Barlest;301;
65066;Barrancoueu;32;
65067;Barry;135;
65068;Barthe;24;
65069;La Barthe-de-Neste;1254;
65070;Bartrès;571;
65071;Batsère;33;
65072;Bazet;1839;
65073;Bazillac;362;
65074;Bazordan;112;
65075;Bazus-Aure;140;
65076;Bazus-Neste;61;
65077;Beaucens;442;
65078;Beaudéan;409;
65079;Bégole;202;
65080;Bénac;566;
65081;Benqué-Molère;138;
65082;Berbérust-Lias;51;
65083;Bernac-Debat;723;
65084;Bernac-Dessus;293;
65085;Bernadets-Debat;113;
65086;Bernadets-Dessus;157;
65087;Bertren;182;
65088;Betbèze;48;
65089;Betpouey;88;
65090;Betpouy;82;
65091;Bettes;57;
65092;Beyrède-Jumet-Camous;228;
65093;Bize;217;
65094;Bizous;123;
65095;Bonnefont;342;
65096;Bonnemazon;67;
65097;Bonrepos;198;
65098;Boô-Silhen;332;
65099;Bordères-Louron;144;
65100;Bordères-sur-l'Echez;5471;
65101;Bordes;774;
65102;Bouilh-Devant;22;
65103;Bouilh-Péreuilh;110;
65104;Boulin;304;
65105;Bourg-de-Bigorre;199;
65106;Bourisp;169;
65107;Bourréac;113;
65108;Bours;884;
65109;Bramevaque;32;
65110;Bugard;96;
65111;Bulan;64;
65112;Bun;161;
65113;Burg;293;
65114;Buzon;79;
65115;Cabanac;299;
65116;Cadéac;304;
65117;Cadeilhan-Trachère;43;
65118;Caharet;39;
65119;Caixon;379;
65120;Calavanté;351;
65121;Camalès;401;
65123;Campan;1367;
65124;Camparan;59;
65125;Campistrous;320;
65126;Campuzan;152;
65127;Capvern;1290;
65128;Castelbajac;141;
65129;Castelnau-Magnoac;821;
65130;Castelnau-Rivière-Basse;626;
65131;Castelvieilh;247;
65132;Castéra-Lanusse;44;
65133;Castéra-Lou;239;
65134;Casterets;13;
65135;Castillon;82;
65136;Caubous;34;
65137;Caussade-Rivière;99;
65138;Cauterets;897;
65139;Cazarilh;55;
65140;Cazaux-Debat;32;
65141;Cazaux-Fréchet-Anéran-Camors;59;
65142;Chelle-Debat;215;
65143;Chelle-Spou;115;
65144;Cheust;89;
65145;Chèze;49;
65146;Chis;313;
65147;Cieutat;620;
65148;Cizos;134;
65149;Clarac;173;
65150;Clarens;524;
65151;Collongues;150;
65153;Coussan;127;
65154;Créchets;59;
65155;Devèze;54;
65156;Dours;222;
65157;Ens;23;
65158;Esbareich;82;
65159;Escala;372;
65160;Escaunets;123;
65161;Escondeaux;286;
65162;Esconnets;34;
65163;Escots;40;
65164;Escoubès-Pouts;109;
65165;Esparros;189;
65166;Espèche;53;
65167;Espieilh;27;
65168;Esquièze-Sère;418;
65169;Estaing;92;
65170;Estampures;80;
65171;Estarvielle;39;
65172;Estensan;39;
65173;Esterre;200;
65174;Estirac;109;
65175;Ferrère;43;
65176;Ferrières;83;
65177;Fontrailles;164;
65178;Fréchède;53;
65179;Fréchendets;27;
65180;Fréchet-Aure;13;
65181;Fréchou-Fréchet;167;
65182;Gaillagos;125;
65183;Galan;715;
65184;Galez;175;
65185;Gardères;456;
65186;Gaudent;35;
65187;Gaussan;104;
65189;Gayan;283;
65190;Gazave;71;
65191;Gazost;125;
65192;Gavarnie-Gèdre;350;
65193;Gembrie;91;
65194;Générest;100;
65195;Génos;139;
65196;Gensac;92;
65197;Ger;164;
65198;Gerde;1151;
65199;Germ;36;
65200;Germs-sur-l'Oussouet;108;
65201;Geu;187;
65202;Gez;344;
65203;Gez-ez-Angles;28;
65204;Gonez;27;
65205;Gouaux;55;
65206;Goudon;236;
65207;Gourgue;64;
65208;Grailhen;25;
65209;Grézian;78;
65210;Grust;36;
65211;Guchan;153;
65212;Guchen;341;
65213;Guizerix;124;
65214;Hachan;44;
65215;Hagedet;46;
65216;Hauban;104;
65217;Hautaget;57;
65218;Hèches;627;
65219;Hères;123;
65220;Hibarette;241;
65221;Hiis;260;
65222;Hitte;164;
65223;Horgues;1221;
65224;Houeydets;287;
65225;Hourc;106;
65226;Ibos;3044;
65228;Ilhet;121;
65229;Ilheu;45;
65230;Izaourt;261;
65231;Izaux;212;
65232;Jacque;70;
65233;Jarret;319;
65234;Jézeau;96;
65235;Juillan;4140;
65236;Julos;453;
65237;Juncalas;165;
65238;Labassère;246;
65239;Labastide;159;
65240;Labatut-Rivière;391;
65241;Laborde;88;
65242;Lacassagne;241;
65243;Lafitole;476;
65244;Lagarde;536;
65245;Lagrange;241;
65247;Arrayou-Lahitte;105;
65248;Lahitte-Toupière;275;
65249;Lalanne;106;
65250;Lalanne-Trie;119;
65251;Laloubère;1942;
65252;Lamarque-Pontacq;880;
65253;Lamarque-Rustaing;53;
65254;Laméac;147;
65255;Lançon;30;
65256;Lanespède;149;
65257;Lanne;610;
65258;Lannemezan;5975;
65259;Lansac;185;
65260;Lapeyre;96;
65261;Laran;49;
65262;Larreule;410;
65263;Larroque;98;
65264;Lascazères;336;
65265;Laslades;339;
65266;Lassales;37;
65267;Lau-Balagnas;539;
65268;Layrisse;215;
65269;Lescurry;171;
65270;Lespouey;213;
65271;Lézignan;359;
65272;Lhez;78;
65273;Liac;198;
65274;Libaros;139;
65275;Lies;76;
65276;Lizos;118;
65277;Lombrès;95;
65278;Lomné;31;
65279;Lortet;226;
65280;Loubajac;426;
65281;Loucrup;246;
65282;Loudenvielle;303;
65283;Loudervielle;53;
65284;Louey;1068;
65285;Louit;191;
65286;Lourdes;13449;
65287;Loures-Barousse;643;
65288;Lubret-Saint-Luc;53;
65289;Luby-Betmont;112;
65290;Luc;194;
65291;Lugagnan;138;
65292;Luquet;404;
65293;Lustar;106;
65294;Lutilhous;222;
65295;Luz-Saint-Sauveur;954;
65296;Madiran;436;
65297;Mansan;46;
65298;Marquerie;85;
65299;Marsac;226;
65300;Marsas;72;
65301;Marseillan;264;
65303;Mascaras;366;
65304;Maubourguet;2294;
65305;Mauléon-Barousse;92;
65306;Mauvezin;237;
65307;Mazères-de-Neste;343;
65308;Mazerolles;110;
65309;Mazouau;18;
65310;Mérilheu;248;
65311;Mingot;101;
65313;Momères;767;
65314;Monfaucon;215;
65315;Monléon-Magnoac;640;
65316;Monlong;107;
65317;Mont;38;
65318;Montastruc;233;
65319;Montégut;139;
65320;Montgaillard;868;
65321;Montignac;146;
65322;Montoussé;261;
65323;Montsérié;82;
65324;Moulédous;219;
65325;Moumoulous;44;
65326;Mun;92;
65327;Nestier;155;
65328;Neuilh;101;
65329;Nistos;218;
65330;Nouilhan;219;
65331;Odos;3389;
65332;Oléac-Debat;171;
65333;Oléac-Dessus;115;
65334;Omex;227;
65335;Ordizan;539;
65336;Organ;36;
65337;Orieux;109;
65338;Orignac;248;
65339;Orincles;334;
65340;Orleix;2054;
65341;Oroix;113;
65342;Osmets;97;
65343;Ossen;250;
65344;Ossun;2423;
65345;Ossun-ez-Angles;55;
65346;Oueilloux;166;
65347;Ourde;44;
65348;Ourdis-Cotdoussan;48;
65349;Ourdon;11;
65350;Oursbelille;1238;
65351;Ousté;32;
65352;Ouzous;227;
65353;Ozon;269;
65354;Pailhac;73;
65355;Paréac;71;
65356;Péré;61;
65357;Peyraube;171;
65358;Peyret-Saint-André;54;
65359;Peyriguère;30;
65360;Peyrouse;284;
65361;Peyrun;93;
65362;Pierrefitte-Nestalas;1151;
65363;Pinas;459;
65364;Pintac;24;
65366;Poueyferré;860;
65367;Poumarous;167;
65368;Pouy;45;
65369;Pouyastruc;669;
65370;Pouzac;1153;
65371;Préchac;244;
65372;Pujo;658;
65373;Puntous;169;
65374;Puydarrieux;233;
65375;Rabastens-de-Bigorre;1472;
65376;Recurt;232;
65377;Réjaumont;166;
65378;Ricaud;69;
65379;Ris;15;
65380;Sabalos;150;
65381;Sabarros;34;
65382;Sacoué;77;
65383;Sadournin;195;
65384;Sailhan;174;
65385;Saint-Arroman;95;
65386;Saint-Créac;97;
65387;Saint-Lanne;130;
65388;Saint-Lary-Soulan;862;
65389;Saint-Laurent-de-Neste;981;
65390;Saint-Lézer;440;
65391;Sainte-Marie;59;
65392;Saint-Martin;453;
65393;Saint-Pastous;147;
65394;Saint-Paul;321;
65395;Saint-Pé-de-Bigorre;1178;
65396;Saint-Savin;367;
65397;Saint-Sever-de-Rustan;168;
65398;Saléchan;256;
65399;Saligos;105;
65400;Salles;236;
65401;Salles-Adour;605;
65402;Samuran;25;
65403;Sanous;102;
65404;Sariac-Magnoac;157;
65405;Sarlabous;78;
65406;Sarniguet;262;
65407;Sarp;109;
65408;Sarrancolin;583;
65409;Sarriac-Bigorre;306;
65410;Sarrouilles;535;
65411;Sassis;83;
65412;Sauveterre;171;
65413;Sazos;143;
65414;Ségalas;83;
65415;Ségus;243;
65416;Seich;89;
65417;Séméac;5188;
65418;Sénac;298;
65419;Sentous;68;
65420;Sère-en-Lavedan;79;
65421;Sère-Lanso;52;
65422;Séron;335;
65423;Sère-Rustaing;132;
65424;Sers;119;
65425;Siarrouy;454;
65426;Sinzos;138;
65427;Siradan;288;
65428;Sireix;64;
65429;Sombrun;214;
65430;Soréac;44;
65431;Sost;99;
65432;Soublecause;185;
65433;Soues;3124;
65435;Soulom;278;
65436;Souyeaux;312;
65437;Tajan;132;
65438;Talazac;77;
65439;Tarasteix;274;
65440;Tarbes;43821;
65441;Thèbe;81;
65442;Thermes-Magnoac;212;
65443;Thuy;17;
65444;Tibiran-Jaunac;323;
65445;Tilhouse;233;
65446;Tostat;555;
65447;Tournay;1193;
65448;Tournous-Darré;96;
65449;Tournous-Devant;95;
65450;TramezaÃ¯gues;38;
65451;Trébons;767;
65452;Trie-sur-BaÃ¯se;1033;
65453;Troubat;75;
65454;Trouley-Labarthe;105;
65455;Tuzaguet;447;
65456;Uglas;299;
65457;Ugnouas;84;
65458;Uz;32;
65459;Uzer;106;
65460;Vic-en-Bigorre;5111;
65461;Vidou;113;
65462;Vidouze;252;
65463;Viella;86;
65464;Vielle-Adour;515;
65465;Vielle-Aure;335;
65466;Vielle-Louron;87;
65467;Vier-Bordes;104;
65468;Vieuzos;41;
65469;Viey;26;
65470;Viger;148;
65471;Vignec;223;
65472;Villefranque;81;
65473;Villelongue;412;
65474;Villembits;114;
65475;Villemur;61;
65476;Villenave-près-Béarn;68;
65477;Villenave-près-Marsac;103;
65478;Viscos;34;
65479;Visker;361;
65481;Barèges;164;
65482;Cantaous;453;
66001;L'Albère;74;
66002;Alénya;3706;
66003;Amélie-les-Bains-Palalda;3589;
66004;Les Angles;561;
66005;Angoustrine-Villeneuve-des-Escaldes;595;
66006;Ansignan;167;
66007;Arboussols;127;
66008;Argelès-sur-Mer;10508;
66009;Arles-sur-Tech;2762;
66010;Ayguatébia-Talau;36;
66011;Bages;4342;
66012;Baho;3495;
66013;Baillestavy;120;
66014;Baixas;2662;
66015;Banyuls-dels-Aspres;1293;
66016;Banyuls-sur-Mer;4815;
66017;Le Barcarès;5811;
66018;La Bastide;68;
66019;Bélesta;220;
66020;Bolquère;844;
66021;Bompas;7531;
66022;Boule-d'Amont;55;
66023;Bouleternère;957;
66024;Le Boulou;5333;
66025;Bourg-Madame;1282;
66026;Brouilla;1564;
66027;La Cabanasse;708;
66028;Cabestany;10507;
66029;Caixas;135;
66030;Calce;215;
66032;Calmeilles;59;
66033;Camélas;473;
66034;Campôme;116;
66035;Campoussy;40;
66036;Canaveilles;24;
66037;Canet-en-Roussillon;12535;
66038;Canohès;6459;
66039;Caramany;138;
66040;Casefabre;42;
66041;Cases-de-Pène;960;
66042;Cassagnes;271;
66043;Casteil;138;
66044;Castelnou;299;
66045;Catllar;795;
66046;Caudiès-de-Fenouillèdes;614;
66047;Caudiès-de-Conflent;20;
66048;Cerbère;1361;
66049;Céret;8090;
66050;Claira;4524;
66051;Clara-Villerach;273;
66052;Codalet;379;
66053;Collioure;2435;
66054;Conat;63;
66055;Corbère;777;
66056;Corbère-les-Cabanes;1063;
66057;Corneilla-de-Conflent;534;
66058;Corneilla-la-Rivière;2010;
66059;Corneilla-del-Vercol;2355;
66060;Corsavy;242;
66061;Coustouges;93;
66062;Dorres;176;
66063;Les Cluses;237;
66064;Egat;432;
66065;Elne;9364;
66066;Enveitg;660;
66067;Err;690;
66068;Escaro;109;
66069;Espira-de-l'Agly;3610;
66070;Espira-de-Conflent;169;
66071;Estagel;2067;
66072;Estavar;486;
66073;Estoher;140;
66074;Eus;390;
66075;Eyne;150;
66076;Feilluns;65;
66077;Fenouillet;89;
66078;Fillols;196;
66079;Finestret;197;
66080;Fontpédrouse;119;
66081;Fontrabiouse;128;
66082;Formiguères;509;
66083;Fosse;41;
66084;Fourques;1330;
66085;Fuilla;452;
66086;Glorianes;25;
66088;Ille-sur-Têt;5576;
66089;Joch;327;
66090;Jujols;46;
66091;Lamanère;58;
66092;Lansac;90;
66093;Laroque-des-Albères;2181;
66094;Latour-Bas-Elne;3204;
66095;Latour-de-Carol;443;
66096;Latour-de-France;1050;
66097;Lesquerde;143;
66098;La Llagonne;230;
66099;Llauro;319;
66100;Llo;174;
66101;Llupia;2116;
66102;Mantet;30;
66103;Marquixanes;581;
66104;Los Masos;994;
66105;Matemale;282;
66106;Maureillas-las-Illas;2617;
66107;Maury;800;
66108;Millas;4333;
66109;Molitg-les-Bains;246;
66111;Montalba-le-Château;151;
66112;Montauriol;256;
66113;Montbolo;179;
66114;Montescot;1686;
66115;Montesquieu-des-Albères;1258;
66116;Montferrer;190;
66117;Mont-Louis;157;
66118;Montner;346;
66119;Mosset;325;
66120;Nahuja;77;
66121;Néfiach;1323;
66122;Nohèdes;62;
66123;Nyer;151;
66124;Font-Romeu-Odeillo-Via;2023;
66125;Olette;356;
66126;Oms;336;
66127;Opoul-Périllos;1207;
66128;Oreilla;25;
66129;Ortaffa;1611;
66130;Osséja;1425;
66132;Palau-de-Cerdagne;427;
66133;Palau-del-Vidre;3139;
66134;Passa;980;
66136;Perpignan;120771;
66137;Le Perthus;552;
66138;Peyrestortes;1552;
66139;Pézilla-de-Conflent;40;
66140;Pézilla-la-Rivière;3867;
66141;Pia;9945;
66142;Planès;56;
66143;Planèzes;95;
66144;Pollestres;5314;
66145;Ponteilla;2885;
66146;Porta;122;
66147;Porté-Puymorens;106;
66148;Port-Vendres;4093;
66149;Prades;6367;
66150;Prats-de-Mollo-la-Preste;1194;
66151;Prats-de-Sournia;81;
66152;Prugnanes;103;
66153;Prunet-et-Belpuig;48;
66154;Puyvalador;64;
66155;Py;80;
66156;Rabouillet;94;
66157;Railleu;27;
66158;Rasiguères;153;
66159;Réal;63;
66160;Reynès;1275;
66161;Ria-Sirach;1378;
66162;Rigarda;650;
66164;Rivesaltes;9030;
66165;Rodès;634;
66166;Sahorre;398;
66167;Saillagouse;1173;
66168;Saint-André;3474;
66169;Saint-Arnac;112;
66170;Sainte-Colombe-de-la-Commanderie;163;
66171;Saint-Cyprien;11190;
66172;Saint-Estève;11879;
66173;Saint-Féliu-d'Amont;1214;
66174;Saint-Féliu-d'Avall;2919;
66175;Saint-Génis-des-Fontaines;2867;
66176;Saint-Hippolyte;3229;
66177;Saint-Jean-Lasseille;1558;
66178;Saint-Jean-Pla-de-Corts;2318;
66179;Saint-Laurent-de-Cerdans;1057;
66180;Saint-Laurent-de-la-Salanque;10173;
66181;Sainte-Léocadie;123;
66182;Sainte-Marie-la-Mer;4883;
66183;Saint-Marsal;66;
66184;Saint-Martin-de-Fenouillet;55;
66185;Saint-Michel-de-Llotes;362;
66186;Saint-Nazaire;2827;
66187;Saint-Paul-de-Fenouillet;1808;
66188;Saint-Pierre-dels-Forcats;273;
66189;Saleilles;5669;
66190;Salses-le-Château;3526;
66191;Sansa;19;
66192;Sauto;91;
66193;Serdinya;237;
66194;Serralongue;221;
66195;Le Soler;7867;
66196;Sorède;3393;
66197;Souanyas;37;
66198;Sournia;503;
66199;Taillet;103;
66201;Tarerach;44;
66202;Targassonne;200;
66203;Taulis;56;
66204;Taurinya;343;
66205;Tautavel;880;
66206;Le Tech;93;
66207;Terrats;730;
66208;Théza;2226;
66209;Thuès-Entre-Valls;42;
66210;Thuir;8059;
66211;Tordères;179;
66212;Torreilles;3907;
66213;Toulouges;7316;
66214;Tresserre;1098;
66215;Trévillach;160;
66216;Trilla;77;
66217;Trouillas;2198;
66218;Ur;370;
66219;Urbanya;51;
66220;Valcebollère;39;
66221;Valmanya;34;
66222;Vernet-les-Bains;1496;
66223;Villefranche-de-Conflent;215;
66224;Villelongue-de-la-Salanque;3284;
66225;Villelongue-dels-Monts;1841;
66226;Villemolaque;1414;
66227;Villeneuve-de-la-Raho;4044;
66228;Villeneuve-la-Rivière;1397;
66230;Vinça;2157;
66231;Vingrau;578;
66232;Vira;26;
66233;Vivès;179;
66234;Le Vivier;69;
67001;Achenheim;2370;
67002;Adamswiller;393;
67003;Albé;457;
67004;Sommerau;1558;
67005;Alteckendorf;868;
67006;Altenheim;214;
67008;Altorf;1385;
67009;Altwiller;393;
67010;Andlau;1808;
67011;Artolsheim;1004;
67012;Aschbach;665;
67013;Asswiller;277;
67016;Avolsheim;774;
67017;Baerendorf;303;
67018;Balbronn;679;
67019;Baldenheim;1200;
67020;Barembach;845;
67021;Barr;7390;
67022;Bassemberg;238;
67023;Batzendorf;999;
67025;Beinheim;1960;
67026;Bellefosse;166;
67027;Belmont;177;
67028;Benfeld;5896;
67029;Berg;364;
67030;Bergbieten;729;
67031;Bernardswiller;1481;
67032;Bernardvillé;219;
67033;Bernolsheim;609;
67034;Berstett;2501;
67035;Berstheim;459;
67036;Bettwiller;311;
67037;Biblisheim;370;
67038;Bietlenheim;300;
67039;Bilwisheim;526;
67040;Bindernheim;1050;
67043;Bischheim;17562;
67044;Bischholtz;259;
67045;Bischoffsheim;3387;
67046;Bischwiller;12883;
67047;Bissert;160;
67048;Bitschhoffen;475;
67049;Blaesheim;1321;
67050;Blancherupt;34;
67051;Blienschwiller;324;
67052;BÅ“rsch;2506;
67053;BÅ“senbiesen;331;
67054;Bolsenheim;551;
67055;Boofzheim;1400;
67056;Bootzheim;775;
67057;Bosselshausen;177;
67058;Bossendorf;395;
67059;Bourg-Bruche;417;
67060;Bourgheim;641;
67061;Bouxwiller;3834;
67062;Breitenau;334;
67063;Breitenbach;667;
67065;Breuschwickersheim;1328;
67066;La Broque;2718;
67067;Brumath;10185;
67068;Buswiller;282;
67069;Buhl;518;
67070;Burbach;281;
67071;Bust;475;
67072;Butten;685;
67073;Châtenois;4287;
67074;Cleebourg;686;
67075;Climbach;436;
67076;Colroy-la-Roche;485;
67077;Cosswiller;597;
67078;Crastatt;273;
67079;CrÅ“ttwiller;184;
67080;Dachstein;1860;
67081;Dahlenheim;797;
67082;Dalhunden;1215;
67083;Dambach;766;
67084;Dambach-la-Ville;2256;
67085;Dangolsheim;724;
67086;Daubensand;457;
67087;Dauendorf;1454;
67088;Dehlingen;358;
67089;Dettwiller;2636;
67090;Diebolsheim;718;
67091;Diedendorf;350;
67092;Dieffenbach-au-Val;658;
67093;Dieffenbach-lès-WÅ“rth;354;
67094;Dieffenthal;255;
67095;Diemeringen;1631;
67096;Dimbsthal;329;
67097;Dingsheim;1250;
67098;Dinsheim-sur-Bruche;1511;
67099;Domfessel;285;
67100;Donnenheim;353;
67101;Dorlisheim;2645;
67102;Dossenheim-Kochersberg;305;
67103;Dossenheim-sur-Zinsel;1063;
67104;Drachenbronn-Birlenbach;623;
67105;Drulingen;1465;
67106;Drusenheim;5315;
67107;Duntzenheim;661;
67108;Duppigheim;1656;
67109;Durningen;673;
67110;Durrenbach;1098;
67111;Durstel;435;
67112;Duttlenheim;2895;
67113;Eberbach-Seltz;429;
67115;Ebersheim;2310;
67116;Ebersmunster;553;
67117;Eckartswiller;445;
67118;Eckbolsheim;7113;
67119;Eckwersheim;1364;
67120;Eichhoffen;538;
67121;Elsenheim;820;
67122;Wangenbourg-Engenthal;1347;
67123;Engwiller;495;
67124;Entzheim;2478;
67125;Epfig;2323;
67126;Erckartswiller;305;
67127;Ergersheim;1424;
67128;Ernolsheim-Bruche;1905;
67129;Ernolsheim-lès-Saverne;601;
67130;Erstein;10784;
67131;Eschau;5477;
67132;Eschbach;955;
67133;Eschbourg;477;
67134;Eschwiller;191;
67135;Ettendorf;767;
67136;Eywiller;280;
67137;Fegersheim;5800;
67138;Fessenheim-le-Bas;583;
67139;Flexbourg;483;
67140;Forstfeld;758;
67141;Forstheim;602;
67142;Fort-Louis;292;
67143;Fouchy;662;
67144;Fouday;340;
67145;Friedolsheim;264;
67146;Friesenheim;626;
67147;FrÅ“schwiller;502;
67148;Frohmuhl;172;
67149;Furchhausen;428;
67150;Furdenheim;1389;
67151;Gambsheim;5090;
67152;Geispolsheim;7640;
67153;Geiswiller-ZÅ“bersdorf;400;
67154;Gerstheim;3504;
67155;Gertwiller;1275;
67156;Geudertheim;2617;
67159;GÅ“rlingen;215;
67160;GÅ“rsdorf;1083;
67161;Gottenhouse;391;
67162;Gottesheim;363;
67163;Gougenheim;557;
67164;Goxwiller;858;
67165;Grandfontaine;392;
67166;Grassendorf;254;
67167;Grendelbruch;1234;
67168;Gresswiller;1690;
67169;Gries;2908;
67172;Griesheim-près-Molsheim;2268;
67173;Griesheim-sur-Souffel;1217;
67174;Gumbrechtshoffen;1175;
67176;Gundershoffen;3774;
67177;Gunstett;651;
67178;Gungwiller;282;
67179;Haegen;658;
67180;Haguenau;35757;
67181;Handschuheim;278;
67182;Hangenbieten;1671;
67183;Harskirchen;897;
67184;Hatten;1935;
67185;Hattmatt;707;
67186;Hegeney;440;
67187;Heidolsheim;548;
67188;Heiligenberg;708;
67189;Heiligenstein;983;
67190;Hengwiller;197;
67191;Herbitzheim;1866;
67192;Herbsheim;947;
67194;Herrlisheim;4804;
67195;Hessenheim;629;
67196;Hilsenheim;2680;
67197;Hindisheim;1531;
67198;Hinsbourg;114;
67199;Hinsingen;83;
67200;Hipsheim;1009;
67201;Hirschland;314;
67202;Hochfelden;4086;
67203;Hochstett;389;
67204;HÅ“nheim;11385;
67205;HÅ“rdt;4565;
67206;Hoffen;1136;
67208;HohengÅ“ft;554;
67209;Hohfrankenheim;275;
67210;Le Hohwald;518;
67212;Holtzheim;3733;
67213;Hunspach;648;
67214;Hurtigheim;985;
67215;Huttendorf;500;
67216;Huttenheim;2710;
67217;Ichtratzheim;355;
67218;Illkirch-Graffenstaden;27389;
67220;Ingenheim;329;
67221;Ingolsheim;352;
67222;Ingwiller;4085;
67223;Innenheim;1190;
67225;Issenhausen;115;
67226;Ittenheim;2136;
67227;Itterswiller;241;
67228;Neugartheim-Ittlenheim;812;
67229;Jetterswiller;201;
67230;Kaltenhouse;2469;
67231;Kauffenheim;214;
67232;Keffenach;210;
67233;Kertzfeld;1223;
67234;Keskastel;1540;
67235;Kesseldorf;429;
67236;Kienheim;559;
67237;Kilstett;2550;
67238;Kindwiller;645;
67239;Kintzheim;1692;
67240;Kirchheim;722;
67241;Kirrberg;151;
67242;Kirrwiller;531;
67244;KleingÅ“ft;157;
67245;KnÅ“rsheim;210;
67246;Kogenheim;1285;
67247;Kolbsheim;994;
67248;Krautergersheim;1741;
67249;Krautwiller;246;
67250;Kriegsheim;811;
67252;Kurtzenhouse;1091;
67253;Kuttolsheim;647;
67254;Kutzenhausen;929;
67255;Lalaye;486;
67256;Lampertheim;3458;
67257;Lampertsloch;721;
67258;Landersheim;196;
67259;Langensoultzbach;931;
67260;Laubach;326;
67261;Lauterbourg;2358;
67263;Lembach;1590;
67264;Leutenheim;841;
67265;Lichtenberg;557;
67266;Limersheim;672;
67267;Lingolsheim;19589;
67268;Lipsheim;2694;
67269;Littenheim;300;
67270;Lixhausen;391;
